watershed,year,month,flow,diversion,prop_diversion,avg_temp
Thomes Creek,1922,2,557.23817495,0.2770011296,0.0004970965,7.2972718254
Thomes Creek,1922,3,222.9687734407,0.5741991687,0.0025752448,9.7298387097
Thomes Creek,1922,4,258.1473051987,0.3162520485,0.0012250837,12.0828240741
Thomes Creek,1922,5,145.7199210999,4.8641732886,0.0333802904,15.9810483871
Thomes Creek,1922,6,61.3674661255,9.3017577116,0.1515747398,21.6323611111
Thomes Creek,1922,7,37.5408437294,7.0447743135,0.1876562595,25.6326164875
Thomes Creek,1922,8,27.4575350316,5.0617697322,0.1843490221,24.7363799283
Thomes Creek,1922,9,27.2071127667,1.3945203158,0.0512557259,21.2406944444
Thomes Creek,1922,10,37.6577191317,1.1055858253,0.0293588101,16.5989247312
Thomes Creek,1922,11,658.4567896506,0.241356961,0.0003665494,11.3741666667
Thomes Creek,1922,12,493.5104604321,0.1927635459,0.0003905967,6.625672043
Thomes Creek,1923,1,513.4500970349,0.1942049636,0.0003782353,6.2741935484
Thomes Creek,1923,2,1424.1934067181,0.1861177967,0.000130683,7.3297123016
Thomes Creek,1923,3,817.2633888191,0.2487491484,0.0003043684,9.4873655914
Thomes Creek,1923,4,283.3175380234,0.9824033311,0.0034674992,12.1530555556
Thomes Creek,1923,5,152.7528750535,7.6315022362,0.0499597944,16.4261200717
Thomes Creek,1923,6,76.1984317766,15.8618337806,0.2081648324,21.3161574074
Thomes Creek,1923,7,40.9735968737,11.7413947285,0.2865600197,25.1604390681
Thomes Creek,1923,8,35.6963844495,8.3806693297,0.2347764195,24.2245967742
Thomes Creek,1923,9,37.5581720976,2.2628360478,0.0602488332,21.1662037037
Thomes Creek,1923,10,41.2588748148,2.0508258362,0.0497062958,16.3254032258
Thomes Creek,1923,11,226.6375156776,0.2944979689,0.0012994229,11.4185648148
Thomes Creek,1923,12,373.5021080202,0.248732433,0.0006659465,6.9067204301
Thomes Creek,1924,1,309.7543137653,0.2573549126,0.0008308356,6.5897849462
Thomes Creek,1924,2,286.6723626661,0.261379172,0.0009117697,7.3869252874
Thomes Creek,1924,3,679.7185347236,0.540316176,0.0007949116,9.1396953405
Thomes Creek,1924,4,351.1479705422,0.3511836877,0.0010001017,11.4541666667
Thomes Creek,1924,5,147.4289032063,6.1481038045,0.0417021606,15.2521057348
Thomes Creek,1924,6,56.8283714935,9.9900051812,0.1757925649,21.3188425926
Thomes Creek,1924,7,39.4032663378,7.8056994928,0.1980977776,24.8728494624
Thomes Creek,1924,8,34.6530584208,6.0116617637,0.1734814195,24.7235663082
Thomes Creek,1924,9,36.6517159325,2.3843927495,0.0650554193,21.7875925926
Thomes Creek,1924,10,40.3973455074,0.9030086806,0.0223531687,16.3988799283
Thomes Creek,1924,11,183.3979700009,0.2153633268,0.001174295,10.5066666667
Thomes Creek,1924,12,177.0973643532,0.2021791433,0.0011416271,6.5798387097
Thomes Creek,1925,1,212.7412333971,0.2284561689,0.0010738688,6.2421146953
Thomes Creek,1925,2,201.2006019996,0.2167364515,0.0010772157,7.3073412698
Thomes Creek,1925,3,170.7116275946,0.4600598252,0.0026949531,9.3201164875
Thomes Creek,1925,4,151.1356043233,0.5689734174,0.0037646551,11.2801388889
Thomes Creek,1925,5,106.6986756331,2.938960152,0.0275444858,14.7094982079
Thomes Creek,1925,6,59.6905910603,4.6045791964,0.0771407874,20.968287037
Thomes Creek,1925,7,38.1212660673,4.3780972562,0.1148465859,25.1580645161
Thomes Creek,1925,8,30.7959106571,3.9279139862,0.1275466094,24.8724014337
Thomes Creek,1925,9,30.8796705138,1.7072502873,0.0552871925,21.8206018519
Thomes Creek,1925,10,35.9655826322,0.4560204417,0.0126793564,16.7710125448
Thomes Creek,1925,11,60.5391366372,0.7977827149,0.0131779665,11.5688425926
Thomes Creek,1925,12,360.1529952805,0.1624286801,0.0004509991,7.0603942652
Thomes Creek,1926,1,560.9790223119,0.1624286801,0.000289545,6.4757168459
Thomes Creek,1926,2,598.2397938957,0.1624282259,0.0002715102,7.8691468254
Thomes Creek,1926,3,368.5794524543,0.1808436896,0.0004906505,9.7929659498
Thomes Creek,1926,4,204.718050175,0.558509237,0.0027281876,11.8014351852
Thomes Creek,1926,5,161.9232561563,2.9736172566,0.0183643618,15.644578853
Thomes Creek,1926,6,76.23322273,5.5944758285,0.073386322,21.574212963
Thomes Creek,1926,7,38.8346469078,4.5931023299,0.1182733125,25.0444892473
Thomes Creek,1926,8,31.6985366573,3.5837273422,0.1130565547,24.6102598566
Thomes Creek,1926,9,37.1387748249,1.2548259071,0.033787488,21.4408796296
Thomes Creek,1926,10,39.1786137327,0.9751979474,0.0248910784,16.2571236559
Thomes Creek,1926,11,58.3832397349,0.2707275828,0.0046370771,11.2280092593
Thomes Creek,1926,12,58.0182575182,0.2253059849,0.0038833635,6.4922491039
Thomes Creek,1927,1,236.9819416739,0.1738309121,0.0007335197,6.1049731183
Thomes Creek,1927,2,155.3507519619,0.1809348043,0.0011646857,7.3854166667
Thomes Creek,1927,3,148.1188690154,0.7168974318,0.0048400142,10.0673387097
Thomes Creek,1927,4,90.3855673146,1.0315836834,0.0114131461,14.1190277778
Thomes Creek,1927,5,131.8956174718,1.9357933685,0.0146767073,18.0847670251
Thomes Creek,1927,6,84.2948244955,3.6599881839,0.0434188956,21.4663425926
Thomes Creek,1927,7,30.5540335339,4.3610140837,0.142731207,26.0347222222
Thomes Creek,1927,8,28.1460775881,3.0455796491,0.108206184,24.9409946237
Thomes Creek,1927,9,29.9170721523,1.1094663153,0.0370847224,20.7849074074
Thomes Creek,1927,10,38.2302880584,0.6950240322,0.0181799319,16.1137992832
Thomes Creek,1927,11,84.6586952068,0.1879770782,0.0022204108,10.5913888889
Thomes Creek,1927,12,429.3457963759,0.1448767266,0.000337436,6.475672043
Thomes Creek,1928,1,541.5453815143,0.1493594785,0.0002758023,6.0856630824
Thomes Creek,1928,2,304.0616049864,0.1485351495,0.0004885035,7.1704501916
Thomes Creek,1928,3,194.8288887689,0.4790650482,0.0024589015,9.4917114695
Thomes Creek,1928,4,167.5302716028,0.5687373289,0.0033948332,11.3200462963
Thomes Creek,1928,5,139.4034438973,2.4030364063,0.0172379989,15.0777777778
Thomes Creek,1928,6,63.0596292281,4.871028792,0.0772448055,20.9259722222
Thomes Creek,1928,7,31.8436190599,4.2710329254,0.1341252361,24.7017921147
Thomes Creek,1928,8,29.2581219451,0,0,24.56859319
Thomes Creek,1928,9,32.0174345937,0,0,21.9805092593
Thomes Creek,1928,10,35.5047332197,0,0,16.1952508961
Thomes Creek,1928,11,63.3509547981,0,0,10.9415277778
Thomes Creek,1928,12,103.4843218691,0.1732697661,0.0016743577,6.1278225806
Thomes Creek,1929,1,212.8020986223,0.1927409826,0.0009057288,6.2920698925
Thomes Creek,1929,2,178.5966726946,0.1844800306,0.0010329421,7.1498511905
Thomes Creek,1929,3,351.8731160167,0.1722686986,0.0004895762,9.4543458781
Thomes Creek,1929,4,162.7618756725,1.1101098816,0.006820454,11.4898148148
Thomes Creek,1929,5,118.0752549315,1.6979215698,0.014379995,15.1772401434
Thomes Creek,1929,6,52.1516787563,1.9179970915,0.0367772838,21.5256018519
Thomes Creek,1929,7,35.8734770793,0,0,25.3995071685
Thomes Creek,1929,8,26.0257691632,0,0,24.2583333333
Thomes Creek,1929,9,29.2460756736,0.5132214169,0.0175483857,21.1235648148
Thomes Creek,1929,10,35.8074047123,0,0,17.1659498208
Thomes Creek,1929,11,70.4921554528,0.3129079006,0.0044389039,11.52625
Thomes Creek,1929,12,281.7999493361,0.1482965333,0.0005262476,6.669937276
Thomes Creek,1930,1,288.4625475697,0.1482965333,0.0005140929,6.4080645161
Thomes Creek,1930,2,300.5621800989,0.148296999,0.0004933987,7.2115575397
Thomes Creek,1930,3,213.5859961543,0.4815625366,0.0022546541,9.3862455197
Thomes Creek,1930,4,104.3547590892,1.2182478796,0.0116740999,11.7397685185
Thomes Creek,1930,5,106.5779214409,2.2188662594,0.0208191925,15.0630376344
Thomes Creek,1930,6,66.3800561664,4.7026991259,0.070845061,21.2202777778
Thomes Creek,1930,7,30.5201625706,4.4219571028,0.1448864203,25.2200716846
Thomes Creek,1930,8,28.0366149492,0,0,24.7991487455
Thomes Creek,1930,9,30.1026376525,0,0,21.71125
Thomes Creek,1930,10,37.382554063,0,0,16.5762992832
Thomes Creek,1930,11,187.4253474176,0.1730038914,0.0009230549,11.2525462963
Thomes Creek,1930,12,255.4389125723,0.1783992682,0.0006984029,6.5896057348
Thomes Creek,1931,1,521.4583458999,0.1785838326,0.00034247,6.591890681
Thomes Creek,1931,2,455.5428140154,0.1656570514,0.0003636476,7.1961805556
Thomes Creek,1931,3,542.9019185325,0.1810756549,0.0003335329,8.8156362007
Thomes Creek,1931,4,579.2270943679,0.4728077139,0.0008162735,11.2815740741
Thomes Creek,1931,5,312.2897490068,2.9311113782,0.0093858713,15.4626792115
Thomes Creek,1931,6,84.052758195,8.4095348029,0.1000506704,21.5319444444
Thomes Creek,1931,7,39.1518076444,6.7565520862,0.1725731835,25.2480286738
Thomes Creek,1931,8,33.7632427773,5.8574087282,0.1734847795,24.6129032258
Thomes Creek,1931,9,36.0123977156,1.6511184517,0.045848612,21.5751851852
Thomes Creek,1931,10,71.839602113,1.063086854,0.0147980616,15.8717741935
Thomes Creek,1931,11,50.4493137573,0.3113221693,0.0061709892,10.4543981481
Thomes Creek,1931,12,123.7907913687,0.3760905166,0.0030381138,6.4359318996
Thomes Creek,1932,1,776.9990063773,0.2237393335,0.0002879532,6.4977598566
Thomes Creek,1932,2,1178.6900648476,0.2115938271,0.0001795161,7.2713122605
Thomes Creek,1932,3,547.2458554539,0.598353988,0.0010933915,9.7384408602
Thomes Creek,1932,4,272.6392430012,0.3778554199,0.0013859172,12.1912037037
Thomes Creek,1932,5,151.8863825472,5.1784713462,0.0340943754,16.156765233
Thomes Creek,1932,6,108.2387824223,8.8729744873,0.0819759266,20.9831481481
Thomes Creek,1932,7,49.5840205844,7.7448589817,0.1561966716,25.6559587814
Thomes Creek,1932,8,35.5986797013,6.2433124277,0.1753804489,24.2086917563
Thomes Creek,1932,9,37.3058774038,1.6914071814,0.0453388929,21.7833796296
Thomes Creek,1932,10,37.357207505,1.5493103976,0.0414728643,16.0478942652
Thomes Creek,1932,11,66.8544663249,0.6762620286,0.0101154353,10.4351851852
Thomes Creek,1932,12,76.3235294429,0.4519714676,0.0059217842,6.7707437276
Thomes Creek,1933,1,133.357775882,0.2274549715,0.0017055996,6.2907258065
Thomes Creek,1933,2,405.395423937,0.3083327459,0.0007605728,7.0861111111
Thomes Creek,1933,3,874.7885850798,0.185895544,0.0002125034,9.1025985663
Thomes Creek,1933,4,387.5230107411,0.3148230224,0.0008123983,11.5623611111
Thomes Creek,1933,5,179.668444014,4.1521681435,0.0231101692,15.7943996416
Thomes Creek,1933,6,94.8585853421,5.4860457314,0.05783394,21.1577777778
Thomes Creek,1933,7,46.2956057178,6.4985939353,0.1403717229,25.302688172
Thomes Creek,1933,8,32.6282634865,4.584448931,0.1405054527,25.2168458781
Thomes Creek,1933,9,34.4317925127,1.3024867043,0.0378280249,21.7106944444
Thomes Creek,1933,10,84.1742935851,1.0236165009,0.0121606782,16.0159050179
Thomes Creek,1933,11,529.4352313366,0.2192986963,0.0004142125,10.5531018519
Thomes Creek,1933,12,966.27374045,0.203782117,0.0002108948,6.3246415771
Thomes Creek,1934,1,719.3322213421,0.203782117,0.0002832935,6.308109319
Thomes Creek,1934,2,1758.911521548,0.203783823,0.0001158579,7.2402777778
Thomes Creek,1934,3,1827.9650041482,0.2666241554,0.0001458585,9.0795250896
Thomes Creek,1934,4,712.6757680518,0.9770615761,0.0013709763,12.4194907407
Thomes Creek,1934,5,364.9323365286,7.3659925431,0.0201845433,16.9004032258
Thomes Creek,1934,6,140.0848773723,15.0534265879,0.1074593266,22.302962963
Thomes Creek,1934,7,73.9362497277,10.8674480078,0.1469840308,25.3599462366
Thomes Creek,1934,8,53.3645815333,9.8281642388,0.1841701735,24.7403673835
Thomes Creek,1934,9,58.9339677299,3.4963615945,0.059326764,21.8731018519
Thomes Creek,1934,10,76.1802025087,0.397697211,0.0052204798,15.8623207885
Thomes Creek,1934,11,96.9298170423,0.4842091847,0.0049954617,10.460462963
Thomes Creek,1934,12,132.4501253083,0.3071994777,0.0023193597,6.8030017921
Thomes Creek,1935,1,188.7875761798,0.4945766116,0.0026197519,6.440546595
Thomes Creek,1935,2,151.3718215965,1.4904770979,0.0098464634,7.1909722222
Thomes Creek,1935,3,177.7558782959,0.3554771932,0.0019998056,9.2100358423
Thomes Creek,1935,4,109.4226991832,2.788307107,0.0254819807,12.3314814815
Thomes Creek,1935,5,103.7011641835,5.5261033394,0.05328873,15.2131272401
Thomes Creek,1935,6,59.6432702999,11.0890811197,0.1859234255,21.8291203704
Thomes Creek,1935,7,40.5290055195,9.3388788542,0.2304245746,25.1541218638
Thomes Creek,1935,8,35.8878829017,6.7037821029,0.1867979262,24.9620071685
Thomes Creek,1935,9,40.6321224084,2.2847100651,0.0562291588,22.0606944444
Thomes Creek,1935,10,39.8192237814,0.538955957,0.0135350694,15.9833333333
Thomes Creek,1935,11,45.0918174789,0.3799836471,0.0084268869,10.8376851852
Thomes Creek,1935,12,155.8755939679,0.240895953,0.0015454373,6.5211917563
Thomes Creek,1936,1,739.5156603168,0.3661965379,0.0004951843,6.4835573477
Thomes Creek,1936,2,1934.0030892067,0.2275088642,0.0001176362,7.6248563218
Thomes Creek,1936,3,1193.4692296906,0.266192967,0.0002230413,9.7267473118
Thomes Creek,1936,4,392.5943717624,0.9307911911,0.0023708725,12.042037037
Thomes Creek,1936,5,213.0772970256,7.458200053,0.0350023215,15.9666218638
Thomes Creek,1936,6,89.1450273917,13.024320337,0.1461026007,21.7956018519
Thomes Creek,1936,7,49.0556049314,10.4968858848,0.2139793383,25.1040322581
Thomes Creek,1936,8,41.4157762984,8.4663056988,0.2044222385,24.6419354839
Thomes Creek,1936,9,43.8910911816,2.0841052888,0.0474835606,21.2771759259
Thomes Creek,1936,10,79.5880620415,1.8081765523,0.0227191931,15.8180107527
Thomes Creek,1936,11,106.4919436124,0.3075629429,0.0028881334,10.2572685185
Thomes Creek,1936,12,995.7225419642,0.2633677923,0.0002644992,6.8321684588
Thomes Creek,1937,1,1560.3234186641,0.2633677923,0.0001687905,6.6403673835
Thomes Creek,1937,2,1667.975298035,0.2633687566,0.0001578973,7.3312996032
Thomes Creek,1937,3,860.7126344729,0.3409704497,0.000396149,9.578046595
Thomes Creek,1937,4,616.0728230278,0.554550505,0.0009001379,11.9671296296
Thomes Creek,1937,5,510.6554332454,7.9885054051,0.0156436315,16.5760304659
Thomes Creek,1937,6,288.6592768685,18.7984856872,0.065123442,21.2507407407
Thomes Creek,1937,7,116.3806348312,14.960324254,0.1285465084,25.7158602151
Thomes Creek,1937,8,63.9542310113,11.7802449395,0.1841980547,24.1735663082
Thomes Creek,1937,9,57.6778685086,2.9831703718,0.0517212312,21.2613425926
Thomes Creek,1937,10,77.2666719814,1.5007741704,0.0194233054,15.6146505376
Thomes Creek,1937,11,90.0242152433,0.3811293832,0.0042336318,10.9808796296
Thomes Creek,1937,12,843.302511525,0.3323522002,0.0003941079,6.4311827957
Thomes Creek,1938,1,1114.9364332114,0.3323522002,0.0002980907,6.6248207885
Thomes Creek,1938,2,1028.2438819297,0.3323589885,0.0003232297,7.1007440476
Thomes Creek,1938,3,551.4051174802,0.8896814481,0.0016134806,9.3068996416
Thomes Creek,1938,4,456.1868043789,0.3332972839,0.0007306158,11.0593518519
Thomes Creek,1938,5,509.9486400341,5.6377801328,0.0110555842,14.4880824373
Thomes Creek,1938,6,307.6217313289,17.5028836454,0.0568974226,20.955462963
Thomes Creek,1938,7,111.3589654822,15.148696903,0.1360348207,24.8741935484
Thomes Creek,1938,8,64.6016071635,11.9989971164,0.1857383685,24.3843189964
Thomes Creek,1938,9,59.3651250053,3.2559336586,0.0548458991,21.1757407407
Thomes Creek,1938,10,66.497388986,2.3415310879,0.0352123764,16.3376344086
Thomes Creek,1938,11,150.7958856666,0.4645492303,0.0030806492,10.4020833333
Thomes Creek,1938,12,369.3693561401,0.3151583715,0.0008532337,6.3049283154
Thomes Creek,1939,1,1207.6022278943,0.3151583715,0.0002609786,6.585125448
Thomes Creek,1939,2,559.6829428292,0.3052493434,0.0005453969,7.218452381
Thomes Creek,1939,3,560.263478831,0.2792570094,0.0004984387,9.261155914
Thomes Creek,1939,4,382.1691769832,0.9017013617,0.0023594298,11.3224074074
Thomes Creek,1939,5,246.8938890135,6.9291304237,0.0280652164,15.4657258065
Thomes Creek,1939,6,150.5189713004,10.4714717595,0.0695691159,20.7121296296
Thomes Creek,1939,7,87.764511256,10.3294954022,0.1176955839,25.1706989247
Thomes Creek,1939,8,55.6988228801,7.8641280515,0.141190202,24.255734767
Thomes Creek,1939,9,53.8061322597,2.4898855388,0.0462751258,21.8047685185
Thomes Creek,1939,10,63.7324723011,1.809210339,0.028387575,16.0317204301
Thomes Creek,1939,11,79.2705480056,0.3531415931,0.0044548903,10.7260648148
Thomes Creek,1939,12,96.8134214591,0.2655801478,0.0027432162,6.1797491039
Thomes Creek,1940,1,207.7821479475,0.4177789692,0.0020106586,6.1768817204
Thomes Creek,1940,2,353.1195793302,0.2573145894,0.0007286897,7.0163314176
Thomes Creek,1940,3,271.6433710118,0.6789834248,0.0024995398,9.413172043
Thomes Creek,1940,4,217.0665844337,0.5746665724,0.0026474207,11.1563888889
Thomes Creek,1940,5,159.5610606652,5.4788237447,0.0343368471,14.9742831541
Thomes Creek,1940,6,97.1032187957,8.6192861574,0.0887641652,20.6030092593
Thomes Creek,1940,7,55.429026249,8.5664043736,0.1545472644,24.7009408602
Thomes Creek,1940,8,43.0325345998,7.9187717163,0.1840182501,24.5758512545
Thomes Creek,1940,9,40.7636934159,2.3621914769,0.0579484163,21.7296759259
Thomes Creek,1940,10,46.2474886982,1.849458079,0.0399904542,16.6554659498
Thomes Creek,1940,11,210.9358576113,0.2461363793,0.0011668778,11.3902314815
Thomes Creek,1940,12,446.3785300211,0.2458360304,0.0005507344,7.011827957
Thomes Creek,1941,1,273.1375249113,0.2607245407,0.0009545541,6.5371863799
Thomes Creek,1941,2,393.0748222569,0.2458322574,0.0006254083,7.2330357143
Thomes Creek,1941,3,528.5051355891,0.2535201975,0.000479693,8.7947132616
Thomes Creek,1941,4,211.3288819558,1.0322912236,0.0048847617,11.120787037
Thomes Creek,1941,5,171.0293664502,5.1794335541,0.0302838844,14.1906362007
Thomes Creek,1941,6,121.2070772863,9.5961551538,0.0791715745,20.8506944444
Thomes Creek,1941,7,51.5599780925,10.6259019453,0.206088178,25.3866935484
Thomes Creek,1941,8,41.4933681319,8.1255920064,0.195828692,24.5976702509
Thomes Creek,1941,9,38.9691325308,3.2666636988,0.0838269545,21.62875
Thomes Creek,1941,10,115.9928541575,1.2507520381,0.0107830094,16.0154569892
Thomes Creek,1941,11,287.272292534,0.2719856895,0.0009467871,10.3850925926
Thomes Creek,1941,12,1182.447473995,0.2613167946,0.0002209965,6.3633960573
Thomes Creek,1942,1,725.4487598188,0.2613167946,0.000360214,6.1330197133
Thomes Creek,1942,2,411.5865772108,0.2904643201,0.0007057186,7.1856646825
Thomes Creek,1942,3,276.9134591311,0.8381551408,0.0030267765,9.3250448029
Thomes Creek,1942,4,183.7701049487,1.3156598659,0.0071592704,12.2855555556
Thomes Creek,1942,5,112.8206013822,7.2146340064,0.0639478421,16.4629928315
Thomes Creek,1942,6,60.8813372031,14.2208188301,0.2335825638,21.3447685185
Thomes Creek,1942,7,48.5995768972,12.0093014552,0.2471071195,24.6914874552
Thomes Creek,1942,8,43.8374758983,10.0388038346,0.2290004985,24.9444892473
Thomes Creek,1942,9,41.5478969585,2.517338259,0.060588825,21.4323148148
Thomes Creek,1942,10,49.527680147,1.0797122364,0.0218001779,16.342562724
Thomes Creek,1942,11,122.9225180871,0.7950039586,0.0064675209,9.7740277778
Thomes Creek,1942,12,245.5066070293,0.2882763078,0.00117421,6.5089157706
Thomes Creek,1943,1,217.5710707374,0.3233227296,0.0014860557,6.4840053763
Thomes Creek,1943,2,230.497532,0.2865297973,0.0012430927,7.2343253968
Thomes Creek,1943,3,330.6516299748,0.6305879122,0.0019071066,9.0215053763
Thomes Creek,1943,4,243.2558417812,1.1571155772,0.0047567843,11.6128240741
Thomes Creek,1943,5,123.5727756584,6.1322181871,0.0496243461,15.6514336918
Thomes Creek,1943,6,81.2060129133,9.8075701525,0.1207739403,20.9317592593
Thomes Creek,1943,7,49.9305637271,7.9269461556,0.1587593963,24.7261200717
Thomes Creek,1943,8,35.7938537777,6.8736699439,0.1920349227,24.2112007168
